alpha_two_code,Name,web_pages,state-province,domains,Address,logo,logo_flag,city
US,George C Wallace State Community College-​Dothan,['http://www.wallace.edu'],,['wallace.edu'],United States,https://www.wallace.edu/wp-content/themes/wallacecommunitycollege/img/wcc_logo.png,TRUE,
US,George C Wallace State Community College-​Hanceville,['http://www.wallacestate.edu'],,['wallacestate.edu'],United States,https://www.wallacestate.edu/_resources/images/wallace-state-logo.svg,TRUE,
US,George C Wallace State Community College-​Selma,['http://www.wccs.edu'],,['wccs.edu'],United States,"https://www.wccs.edu/__cloudinary/caboose/image/upload/c_scale,f_auto,q_auto,w_150/v1589207531/caboose/site_logos/900_large.png",TRUE,
US,H Councill Trenholm State Technical College,['http://www.trenholmstate.edu'],,['trenholmstate.edu'],United States,https://www.trenholmstate.edu/uploads/images/trenholm-state-logo.png,TRUE,
US,James H Faulkner State Community College,['http://www.faulknerstate.edu'],,['faulknerstate.edu'],United States,https://alumnius.net/univer_icons_120/32352.png,FALSE,
US,Jefferson Davis Community College,['http://www.jdcc.edu'],,['jdcc.edu'],United States,https://www.coursehero.com/img/school_seals/128.jpg,FALSE,
US,Jefferson State Community College,['http://www.jeffstateonline.com'],,['jeffstateonline.com'],United States,https://www.jeffersonstate.edu/wp-content/uploads/2022/06/header-logo-111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111.png,TRUE,
US,J F Drake State Community and Technical College,['http://www.drakestate.edu'],,['drakestate.edu'],United States,https://drakestate.edu/wp-content/themes/yootheme/cache/1f/logo-LPNLaunch-1f82a123.png,TRUE,
US,Calhoun Community College,['http://www.calhoun.edu'],,['calhoun.edu'],United States,http://media.al.com/news_huntsville_impact/photo/calhoun-community-college-ce90383c84d4414d.png,FALSE,
US,Lurleen B Wallace Community College,['http://www.lbwcc.edu'],,['lbwcc.edu'],United States,https://www.lbwcc.edu/Content/Uploads/LBWCCredesign/images/footer-logo.png,TRUE,
US,Marion Military Institute,['http://www.marionmilitary.edu'],,['marionmilitary.edu'],United States,https://marionmilitary.edu/core/uploads/2018/07/mmi_logo.svg,TRUE,
US,Northeast Alabama Community College,['http://www.nacc.edu'],,['nacc.edu'],United States,https://www.deardegree.com/images/15525815805c8a83ccc177f.jpg,FALSE,
US,Northwest-​Shoals Community College,['http://www.nwscc.edu'],,['nwscc.edu'],United States,https://nwscc.edu/wp-content/uploads/2021/10/NWSCC-logo.png,TRUE,
US,Shelton State Community College,['http://www.sheltonstate.edu'],,['sheltonstate.edu'],United States,https://www.sheltonstate.edu/wp-content/uploads/2020/04/Millitarylogo_final2.png,TRUE,
US,Snead State Community College,['http://www.snead.edu'],,['snead.edu'],United States,https://snead.edu/wp-content/themes/snead/images/125ann-logo-white.png,TRUE,
US,Southern Union State Community College,['http://www.suscc.edu'],,['suscc.edu'],United States,https://www.yaioa.com/blog/wp-content/uploads/2020/03/Southern-Union-State-Community-College-1024x615.jpg,FALSE,
US,Ilisagvik College,['http://www.ilisagvik.edu'],,['ilisagvik.edu'],United States,https://www.ilisagvik.edu/wp-content/uploads/2019/06/footer-logo.png,TRUE,
US,Prince William Sound College,['http://pwsc.alaska.edu'],,['pwsc.alaska.edu'],United States,https://www.deardegree.com/images/15525815815c8a83cd17861.jpg,FALSE,
US,Central Arizona College,['http://www.centralaz.edu'],,['centralaz.edu'],United States,https://centralaz.edu/wp-content/themes/enfold/images/layout/logo.png,TRUE,
US,Chandler-​Gilbert Community College,['http://www.cgc.maricopa.edu'],,['cgc.maricopa.edu'],United States,https://retailmanagementcertificate.com/wp-content/uploads/2014/02/center_logo_teal_png.png,FALSE,
US,Cochise College,['http://www.cochise.edu'],,['cochise.edu'],United States,https://d1yjjnpx0p53s8.cloudfront.net/styles/logo-thumbnail/s3/0019/9312/brand.gif?itok=P3DIm49y,FALSE,
US,Coconino Community College,['https://www.coconino.edu/'],,['coconino.edu'],United States,https://s3-us-west-2.amazonaws.com/asset.plexuss.com/college/overview_images/5042_Coconino_Community_College_1200px-Coconino_County_Community_College_logo.png,FALSE,
US,Eastern Arizona College,['http://www.eac.edu'],,['eac.edu'],United States,https://clients.azsbdc.net/images/Centers/Eastern%20Arizona%20C%204clr%20logo_blk%20O_L%20final.png,FALSE,
US,Estrella Mountain Community College,['http://www.emc.maricopa.edu'],,['emc.maricopa.edu'],United States,http://news.estrellamountain.edu/sites/default/files/news-images/2009/lions-logo-color-777.jpg,FALSE,
US,GateWay Community College,['http://www.gatewaycc.edu'],,['gatewaycc.edu'],United States,https://www.gatewaycc.edu/themes/custom/gwc/images/logo.svg,TRUE,
US,Mesa Community College,['http://www.mesacc.edu'],,"['mesacc.edu', 'maricopa.edu']",United States,https://www.mesacc.edu/sites/all/themes/mesaccnew/images/logo.svg,TRUE,
US,Mohave Community College,['http://www.mohave.edu'],,['mohave.edu'],United States,https://www.mohave.edu/assets/images/mcc-logo-large-red.png,FALSE,
US,Northland Pioneer College,['http://www.npc.edu'],,['npc.edu'],United States,https://media.glassdoor.com/sqll/128799/northland-pioneer-college-squarelogo-1555884571603.png,FALSE,
US,Paradise Valley Community College,['http://www.pvc.maricopa.edu'],,['pvc.maricopa.edu'],United States,http://ww1.prweb.com/prfiles/2011/11/18/11431349/pvcc.jpg,FALSE,
US,Phoenix College,['http://www.phoenixcollege.edu'],,['phoenixcollege.edu'],United States,https://www.phoenixcollege.edu/themes/custom/pc/images/logo.svg,TRUE,
US,Pima Community College,['http://www.pima.edu'],,['pima.edu'],United States,https://pima.edu/_files/images/logo-white.svg,TRUE,
US,Rio Salado College,['http://www.rio.maricopa.edu'],,['rio.maricopa.edu'],United States,https://www.tuw.edu/wp-content/uploads/2014/01/rio-salado.png,FALSE,
US,Scottsdale Community College,['http://www.scottsdalecc.edu'],,['scottsdalecc.edu'],United States,https://www.scottsdalecc.edu/themes/custom/scc/images/logo.svg,TRUE,
US,South Mountain Community College,['http://www.southmountaincc.edu'],,['southmountaincc.edu'],United States,https://www.southmountaincc.edu/themes/custom/smc/images/logo.svg,TRUE,
US,Tohono O'Odham Community College,['http://www.tocc.edu'],,['tocc.edu'],United States,https://tocc.edu/wp-content/uploads/2021/01/tocc-logo-top-1.png,TRUE,
US,Yavapai College,['http://www.YC.EDU'],,['yc.edu'],United States,https://www.yc.edu/v6/assets/images/logo-white-alt.svg,TRUE,
US,Arkansas Northeastern College,['http://www.anc.edu'],,['anc.edu'],United States,http://www.anc.edu/images/homepage/anc-logo-header2020.png,TRUE,
US,Arkansas State University-​Beebe,['http://www.asub.edu'],,['asub.edu'],United States,https://www.asub.edu/_resources/img/logos/main-logo@2x.png,TRUE,
US,Arkansas State University-​Mountain Home,['http://www.asumh.edu'],,['asumh.edu'],United States,https://asumh.edu/images/logos/landscape-white.png,TRUE,
US,Arkansas State University-​Newport,['http://www.asun.edu'],,['asun.edu'],United States,https://mycollegepaymentplan.com/wp-content/uploads/2017/12/ASUN-logo.jpg,FALSE,
US,Black River Technical College,['http://www.blackrivertech.edu'],,['blackrivertech.edu'],United States,https://talkbusiness.net/wp-content/uploads/2016/08/blackrivertech-732x198.jpg,FALSE,
US,College of the Ouachitas,['http://www.coto.edu'],,['coto.edu'],United States,https://vocationaltrainingcenter.net/wp-content/uploads/2018/04/college-of-the-ouachitas-logo.jpg,FALSE,
US,Cossatot Community College of the University of Arkansas,['http://www.cccua.edu/'],,['cccua.edu'],United States,https://www.cccua.edu/Content/Uploads/cccua/images/footer-logo.png,TRUE,
US,East Arkansas Community College,['http://WWW.EACC.EDU'],,['www.eacc.edu'],United States,https://WWW.EACC.EDU/templates/eacc.edu/images/misc/eacc-new-logo.jpg,TRUE,
US,Mid-​South Community College,['http://www.midsouthcc.edu'],,['midsouthcc.edu'],United States,http://stemprep.uark.edu/_resources/images/comm_college_logos/mid-south.jpg,FALSE,
US,National Park Community College,['http://www.npcc.edu'],,['npcc.edu'],United States,http://cdn.stateuniversity.com/assets/logos/images/6754/large_logo.bmp,FALSE,
US,North Arkansas College,['http://www.northark.edu'],,['northark.edu'],United States,https://www.northark.edu/Assets/uploads/NorthArk/import/localhost/typical_page_files/logo-footer-2x.jpg,FALSE,
US,NorthWest Arkansas Community College,['http://www.nwacc.edu'],,['nwacc.edu'],United States,https://stemprep.uark.edu/_resources/images/comm_college_logos/nwaac.jpg,FALSE,
US,Ozarka College,['http://www.ozarka.edu'],,['ozarka.edu'],United States,https://pbs.twimg.com/profile_images/626786741169451008/4kBsF0ST.png,FALSE,
US,Phillips Community College of the University of Arkansas,['http://www.pccua.edu'],,['pccua.edu'],United States,https://www.pccua.edu/_templates/pccua/assets/img/logo-head-change.png,TRUE,
US,Pulaski Technical College,['http://www.pulaskitech.edu'],,['pulaskitech.edu'],United States,https://stemprep.uark.edu/_resources/images/comm_college_logos/pulaski-tech.jpg,FALSE,
US,Rich Mountain Community College,['http://www.rmcc.edu'],,['rmcc.edu'],United States,http://visitouachitas.com/media/k2/items/cache/bf337492a0864d5a8d1619941820aa93_XL.jpg,FALSE,
US,South Arkansas Community College,['http://www.southark.edu'],,['southark.edu'],United States,https://www.southark.edu/images/academic-logo.png,TRUE,
US,Southeast Arkansas College,['http://www.seark.edu'],,['seark.edu'],United States,https://www.seark.edu/themes/seark/images/logo.png,TRUE,
US,Southern Arkansas University Tech,['http://www.sautech.edu'],,['sautech.edu'],United States,https://www.sautech.edu/wp-content/uploads/2016/09/logonewsite-3.png,TRUE,
US,University of Arkansas Community College-​Batesville,['http://www.uaccb.edu'],,['uaccb.edu'],United States,https://www.uaccb.edu/images/logo/2022/white.svg,TRUE,
US,University of Arkansas Community College-​Hope,['http://www.uacch.edu'],,['uacch.edu'],United States,https://www.uaht.edu/wp-content/uploads/2017/10/logo-uaht.png,TRUE,
US,University of Arkansas Community College-​Morrilton,['http://www.uaccm.edu'],,['uaccm.edu'],United States,https://www.uaccm.edu/images/logo.svg,TRUE,
US,Allan Hancock College,['http://www.hancockcollege.edu/'],,['hancockcollege.edu'],United States,http://www.coursehero.com/img/school_seals/223.jpg,FALSE,
US,American River College,['http://www.arc.losrios.edu/'],,['arc.losrios.edu'],United States,https://arc.losrios.edu/arc/main/img/logos/arc-logo.svg,TRUE,
US,Antelope Valley College,['http://www.avc.edu'],,['avc.edu'],United States,https://www.avc.edu/themes/avc/logo.png,TRUE,
US,Bakersfield College,['http://www.bakersfieldcollege.edu/'],,['bakersfieldcollege.edu'],United States,https://do-prod-webteam-drupalfiles.s3-us-west-2.amazonaws.com/bcedu/s3fs-public/BC-athletics-logo-front.jpg,TRUE,
US,Barstow Community College,['http://www.barstow.edu'],,['barstow.edu'],United States,https://www.barstow.edu/themes/custom/barstow/images/barstow-community-college-logo-with-long-name-white.svg,TRUE,
US,Berkeley City College,['http://www.berkeleycitycollege.edu/wp/'],,['berkeleycitycollege.edu'],United States,https://www.berkeleycitycollege.edu/wp-content/themes/berkeley_city_college_2019/assets/images/canvas-logo.png,TRUE,
US,Butte College,['http://www.butte.edu'],,['butte.edu'],United States,http://www.butte.edu/_sm180/assets/img/butte-college-header-logo-2x.png,TRUE,
US,Cabrillo College,['http://www.cabrillo.edu'],,['cabrillo.edu'],United States,https://www.professors.directory/gallery/3635_ca-cabrillo_college-watsonville_pnv.png,FALSE,
US,Canada College,['http://canadacollege.edu'],,['canadacollege.edu'],United States,http://www.internationalexperience.ca/wp-content/uploads/2020/07/Canada-College-logo.png,FALSE,
US,Carrington College California-​Sacramento,['http://www.carrington.edu'],,['carrington.edu'],United States,https://2mgq9d1askwg2mcs5o2x38iu-wpengine.netdna-ssl.com/wp-content/uploads/2019/10/seal_CC-1967_color-2048x2048.jpg,FALSE,
US,Cerritos College,['http://www.cerritos.edu'],,['cerritos.edu'],United States,https://mma.prnewswire.com/media/461701/CC_Mlogo_color_Logo.jpg?p=publish,FALSE,
US,Cerro Coso Community College,['http://cerrocoso.edu'],,['cerrocoso.edu'],United States,https://do-prod-webteam-drupalfiles.s3-us-west-2.amazonaws.com/ccedu/s3fs-public/logo.png,TRUE,
US,Chabot College,['http://www.chabotcollege.edu'],,['chabotcollege.edu'],United States,http://www.chabotcollege.edu/_resources/images/chabot-logo-header-white-text.png,TRUE,
US,Chaffey College,['http://www.chaffey.edu'],,['chaffey.edu'],United States,https://www.chaffey.edu/_resources/img/logo.svg,TRUE,
US,Citrus College,['http://www.citruscollege.edu'],,['citruscollege.edu'],United States,https://logos-download.com/wp-content/uploads/2019/11/Citrus_College_Logo.png,FALSE,
US,City College of San Francisco,['http://www.ccsf.edu'],,['ccsf.edu'],United States,https://www.ccsf.edu/themes/custom/ccsf/assets/images/logo.png,TRUE,
US,Coastline Community College,['http://www.coastline.edu'],,['coastline.edu'],United States,https://upload.wikimedia.org/wikipedia/commons/c/c4/Coastline_Community_College_Logo%2C_May_2013.png,FALSE,
US,College of Alameda,['http://www.peralta.edu'],,['peralta.edu'],United States,https://www.peralta.edu/hs-fs/hubfs/peralta%20logo%20white.png?width=95&name=peralta%20logo%20white.png,TRUE,
US,College of Marin,['http://www.marin.edu'],,['marin.edu'],United States,https://www1.marin.edu/sites/all/themes/com_foundation/images/com-logo-x2.png,TRUE,
US,College of San Mateo,['http://www.collegeofsanmateo.edu'],,['collegeofsanmateo.edu'],United States,https://collegeofsanmateo.edu/images/logo/csm_signature_white.svg,TRUE,
US,College of the Canyons,['http://www.canyons.edu'],,['canyons.edu'],United States,https://www.canyons.edu/_resources/images/logo.svg,TRUE,
US,College of the Desert,['http://collegeofthedesert.edu'],,['collegeofthedesert.edu'],United States,https://collegeofthedesert.edu/_web-items/images/system/logo_cod.png,TRUE,
US,College of the Redwoods,['http://www.redwoods.edu'],,['redwoods.edu'],United States,"https://assets.simpleviewinc.com/simpleview/image/fetch/c_limit,h_1200,q_75,w_1200/https://assets.simpleviewinc.com/simpleview/image/upload/crm/eurekaca/CR_Logo0-7c24def75056a36_7c24e0bd-5056-a36a-0970aee3b5fef638.jpg",FALSE,
US,College of the Sequoias,['http://www.cos.edu'],,['cos.edu'],United States,https://www.gannett-cdn.com/-mm-/cc1a7c17a3202afe30b016c6dfb1ce800e539abe/c=0-10-600-349&r=x1683&c=3200x1680/local/-/media/2017/05/22/Visalia/Visalia/636310728705581053-COS1.jpg,FALSE,
US,College of the Siskiyous,['http://www.siskiyous.edu'],,['siskiyous.edu'],United States,http://static-23.sinclairstoryline.com/resources/media/57357f97-4abd-4bc0-a37c-2d6b78386549-large16x9_CollegeoftheSiskiyousLogo.jpg?1523374251015,FALSE,
US,Columbia College (MO),['http://www.ccis.edu/'],,['ccis.edu'],United States,https://static.ccis.edu/sc9/img/logos/logo.svg,TRUE,
US,Columbia College (CA),['http://www.gocolumbia.edu/'],,['gocolumbia.edu'],United States,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/41e153d053f369f001fa7222cc0ec6c7,FALSE,
US,Contra Costa College,['http://www.contracosta.edu'],,['contracosta.edu'],United States,https://www.contracosta.edu/wp-content/themes/rootid-base-theme/assets/images/logo.png,TRUE,
US,Copper Mountain Community College,['http://www.cmccd.edu'],,['cmccd.edu'],United States,https://www.cmccd.edu/wp-content/uploads/2016/06/logo.png,TRUE,
US,Cosumnes River College,['http://www.crc.losrios.edu/'],,['crc.losrios.edu'],United States,https://crc.losrios.edu/crc/main/img/admin/logo/crc-logo.svg,TRUE,
US,Crafton Hills College,['http://www.craftonhills.edu'],,['craftonhills.edu'],United States,https://www.craftonhills.edu/sbccd-resources/chc/Images/layout/Crafton-hills-logo-new.png,TRUE,
US,Cuesta College,['http://WWW.CUESTA.EDU'],,['www.cuesta.edu'],United States,https://www.cuesta.edu/_resources/images/cuesta-college-logo.png,TRUE,
US,Cuyamaca College,['http://www.cuyamaca.edu'],,['cuyamaca.edu'],United States,https://www.cuyamaca.edu/_resources/assets/images/misc/cuyamaca-college-logo-blue.svg,TRUE,
US,Cypress College,['http://www.cypresscollege.edu'],,['cypresscollege.edu'],United States,https://www.cypresscollege.edu/wp-content/uploads/cypress-college-logo.png,TRUE,
US,De Anza College,['http://www.deanza.edu/'],,['deanza.edu'],United States,https://www.deanza.edu/_resources/images/deanza_logo.svg,TRUE,
US,Diablo Valley College,['http://www.dvc.edu'],,['dvc.edu'],United States,https://www.dvc.edu/_resources/_redesign/images/DVC-header-logo.png,TRUE,
US,East Los Angeles College,['http://www.elac.edu/index.htm'],,['elac.edu'],United States,https://newschoolarch.edu/wp-content/uploads/2018/08/East_Los_Angeles_College_Logo_Resized.jpg,FALSE,
US,El Camino College-​Compton Center,['http://www.compton.edu'],,['compton.edu'],United States,https://www.compton.edu/_resources/img/MyCompton-logo.gif,TRUE,
US,El Camino Community College District,['http://www.elcamino.edu'],,['elcamino.edu'],United States,https://www.elcamino.edu/_resources/img/el-camino-logo-reverse.svg,TRUE,
US,Evergreen Valley College,['http://www.evc.edu'],,['evc.edu'],United States,https://www.evc.edu/themes/custom/evc/logo.svg,TRUE,
US,Feather River Community College District,['http://www.frc.edu'],,['frc.edu'],United States,https://www.frc.edu/themes/Morgan/images/frc-logo.svg,TRUE,
US,Folsom Lake College,['http://www.flc.losrios.edu/'],,['flc.losrios.edu'],United States,https://flc.losrios.edu/flc/shared/img/admin/logos-icons/flc-desktop-logo.svg,TRUE,
US,Foothill College,['http://www.foothill.edu'],,['foothill.edu'],United States,https://foothill.edu/_resources/images/logo.png,TRUE,
US,Fresno City College,['http://www.fresnocitycollege.edu'],,['fresnocitycollege.edu'],United States,https://www.fresnocitycollege.edu/_files/images/headerlogo.png,TRUE,
US,Fullerton College,['http://www.fullcoll.edu'],,['fullcoll.edu'],United States,https://www.fullcoll.edu/wp-content/themes/Divi-child/images/FC-logo.svg,TRUE,
US,Gavilan College,['http://www.gavilan.edu'],,['gavilan.edu'],United States,https://www.gavilan.edu/_files/css/img/logo_hispanic_new.png,TRUE,
US,Glendale Community College,['http://www.glendale.edu'],,['glendale.edu'],United States,http://d28htnjz2elwuj.cloudfront.net/wp-content/uploads/2013/11/Glendale_Community_College_Logo.jpg,FALSE,
US,Golden West College,['http://www.goldenwestcollege.edu'],,['goldenwestcollege.edu'],United States,https://www.goldenwestcollege.edu/assets/images/gwc-logo.png,TRUE,
US,Grossmont College,['http://www.grossmont.edu/'],,['grossmont.edu'],United States,https://www.grossmont.edu/_resources/assets/images/grossmont-logo-green.svg,TRUE,
US,Hartnell College,['http://www.hartnell.edu'],,['hartnell.edu'],United States,https://www.hartnell.edu/_resources/images/hartnell-college-logo-website-header.png,TRUE,
US,Imperial Valley College,['http://www.imperial.edu'],,['imperial.edu'],United States,https://www.imperial.edu/images/logos/We_are_IVC_Logo.png,TRUE,
US,Lake Tahoe Community College,['http://www.ltcc.edu'],,['ltcc.edu'],United States,https://www.ltcc.edu/_resources/images/ltcc_images/assets/coyotelogo.svg,TRUE,
US,Laney College,['http://www.laney.edu/wp/'],,['laney.edu'],United States,https://tootris.com/edu/wp-content/uploads/2020/08/https___cdn.evbuc_.com_images_56123719_88435526467_1_original-423x423.jpg,FALSE,
US,Las Positas College,['http://www.laspositascollege.edu'],,['laspositascollege.edu'],United States,http://www.laspositascollege.edu/_resources/images/logo-reversed.png,TRUE,
US,Lassen Community College,['http://www.lassencollege.edu/'],,['lassencollege.edu'],United States,http://www.lassencollege.edu/style library/LCC/Images/header-logo.png,TRUE,
US,Long Beach City College,['http://www.lbcc.edu'],,['lbcc.edu'],United States,https://www.lbcc.edu/sites/default/themes/dtheme/img/logo-theme.svg,TRUE,
US,Los Angeles City College,['http://www.lacitycollege.edu/'],,['lacitycollege.edu'],United States,https://www.professors.directory/gallery/1787_ca-los_angeles_city_college_wbs.jpg,FALSE,
US,Los Angeles County College of Nursing and Allied Health,['http://ladhs.org/wps/portal/CollegeofNursing'],,['ladhs.org'],United States,https://media.universities.com/cache/school_logo/images/school/los-angeles-county-college-of-nursing-and-allied-health-logo-30772.jpeg,FALSE,
US,Los Angeles Harbor College,['http://www.lahc.edu'],,['lahc.edu'],United States,https://www.artwithimpact.org/wp-content/uploads/LAHC-logo.jpg,FALSE,
US,Los Angeles Mission College,['http://www.lamission.edu'],,['lamission.edu'],United States,https://artwithimpact.org/wp-content/uploads/LAMC-Logo-Centered-4-Color-REAL.jpg,FALSE,
US,Los Angeles Pierce College,['http://www.piercecollege.edu'],,['piercecollege.edu'],United States,https://newschoolarch.edu/wp-content/uploads/2018/08/Los_Angeles_Pierce_College.jpg,FALSE,
US,Los Angeles Southwest College,['http://www.lasc.edu'],,['lasc.edu'],United States,https://www.mascotdb.com/sites/default/files/images/logos/35094.png,FALSE,
US,Los Angeles Trade Technical College,['http://www.lattc.edu'],,['lattc.edu'],United States,https://www.teamsters1932.org/app/uploads/2017/07/LATTC_700.png,FALSE,
US,Los Angeles Valley College,['http://www.lavc.edu'],,['lavc.edu'],United States,http://dailynews.readerschoice.la/wp-content/uploads/2017/08/LAVC_Logo.jpg,FALSE,
US,Los Medanos College,['http://www.losmedanos.edu'],,['losmedanos.edu'],United States,https://www.losmedanos.edu/_resources/images/LMC_logoWhite.svg,TRUE,
US,Mendocino College,['http://www.mendocino.edu'],,['mendocino.edu'],United States,https://www.mendocino.edu/themes/custom/mendocino/assets/images/logos/header-logo-r.png,TRUE,
US,Merced College,['http://www.mccd.edu'],,['mccd.edu'],United States,https://d92mrp7hetgfk.cloudfront.net/images/sites/misc/merced_c/standard.png?1577497576,FALSE,
US,Merritt College,['http://www.merritt.edu'],,['merritt.edu'],United States,https://www.merritt.edu/wp-content/themes/merritt_college/assets/img/logo-blue.svg,TRUE,
US,MiraCosta College,['http://www.miracosta.edu'],,['miracosta.edu'],United States,https://www.miracosta.edu/_resources/images/site-logo2.svg,TRUE,
US,Mission College,['http://www.missioncollege.edu/'],,['missioncollege.edu'],United States,https://missioncollege.edu/_resources/images/logo-desktop-v2.svg,TRUE,
US,Modesto Junior College,['http://mjc.edu'],,['mjc.edu'],United States,https://mjc.edu/_resources/images/mjcdarklogo.png,TRUE,
US,Monterey Peninsula College,['http://www.mpc.edu'],,['mpc.edu'],United States,https://equityinstitute.com/equitysummit/images/institution_logos/Monterey%20Peninsula%20College.png,FALSE,
US,Moorpark College,['http://www.moorparkcollege.edu/index.shtml'],,['moorparkcollege.edu'],United States,https://www.moorparkcollege.edu/themes/custom/moorparkcollege/logo.png,TRUE,
US,Moreno Valley College,['http://www.mvc.edu/'],,['mvc.edu'],United States,https://www.mvc.edu/_resources/images/icons/MVC-logo.svg,TRUE,
US,MTI College,['http://sacramento.mticollege.edu'],,['sacramento.mticollege.edu'],United States,https://mticollege.edu/wp-content/uploads/transition-logo-horiz.png,TRUE,
US,Mt. San Antonio College,['http://www.mtsac.edu'],,['mtsac.edu'],United States,https://www.mtsac.edu/_resources/_assets/images/mtsac-logo-top.png,TRUE,
US,Mt. San Jacinto Community College District,['http://www.msjc.edu'],,['msjc.edu'],United States,https://www.msjc.edu/_resources/img/logos/MSJCmobilelogo.png,TRUE,
US,Napa Valley College,['http://www.napavalley.edu'],,['napavalley.edu'],United States,http://www.napavalley.edu/_resources/images/napa-valley-college-logo-square.svg,TRUE,
US,Norco College,['http://www.rcc.edu/norco/index.cfm'],,['rcc.edu'],United States,https://inlandempire.us/wp-content/uploads/norco-college-logo.gif,FALSE,
US,Ohlone College,['http://www.ohlone.edu'],,['ohlone.edu'],United States,https://accounts.ohlone.edu/images/ohlonelogo-notagline-fortemplates-tealonwhite.gif,FALSE,
US,Orange Coast College,['http://www.orangecoastcollege.edu/'],,['orangecoastcollege.edu'],United States,https://orangecoastcollege.edu/assets/images/logo.png,TRUE,
US,Oxnard College,['http://www.oxnardcollege.edu'],,['oxnardcollege.edu'],United States,https://www.oxnardcollege.edu/themes/custom/oxnardcollege/logo.png,TRUE,
US,Palomar College,['http://www.palomar.edu'],,['palomar.edu'],United States,https://www.palomar.edu/wp-content/uploads/2022/06/header-logo-std@2x.png,TRUE,
US,Palo Verde College,['http://www.paloverde.edu'],,['paloverde.edu'],United States,http://www.paloverde.edu/images/logo.png,TRUE,
US,Pasadena City College,['http://www.pasadena.edu'],,['pasadena.edu'],United States,https://pasadena.edu/_resources/img/logos/pcc-logo-dark-125.png,TRUE,
US,Porterville College,['http://www.portervillecollege.edu'],,['portervillecollege.edu'],United States,https://logodix.com/logo/838940.jpg,FALSE,
US,Reedley College,['http://www.reedleycollege.edu'],,['reedleycollege.edu'],United States,https://www.reedleycollege.edu/_files/images/headerlogo.png,TRUE,
US,Rio Hondo College,['http://www.riohondo.edu'],,['riohondo.edu'],United States,https://www.riohondo.edu/wp-content/themes/reverie-child/img/footer-access-rio-logo-1x.png,TRUE,
US,Riverside City College,['http://www.rcc.edu/riverside/'],,['rcc.edu'],United States,https://pre00.deviantart.net/a4ec/th/pre/i/2012/314/9/0/riverside_city_college_football_logo_by_mind4design-d5km5bu.jpg,FALSE,
US,Sacramento City College,['http://www.scc.losrios.edu/'],,['scc.losrios.edu'],United States,https://scc.losrios.edu/scc/main/img/sitewide-multi/logo/scc-logo-desktop.svg,TRUE,
US,Saddleback College,['http://www.saddleback.edu'],,['saddleback.edu'],United States,https://www.saddleback.edu/sites/default/files/site-wrapper/logo/saddleback_logo.svg,TRUE,
US,San Bernardino Valley College,['http://www.valleycollege.edu'],,['valleycollege.edu'],United States,https://www.valleycollege.edu/images/v2/sbvc-logo-2022-darker-275.png,TRUE,
US,San Diego City College,['http://www.sdcity.edu/'],,['sdcity.edu'],United States,https://www.sdcity.edu/_resources/images/sdcc-logo-horizontal.png,TRUE,
US,San Diego Mesa College,['http://www.sdmesa.edu/'],,['sdmesa.edu'],United States,https://www.sdmesa.edu/_resources/images/mesa_logo_white.png,TRUE,
US,San Diego Miramar College,['http://www.sdmiramar.edu/'],,['sdmiramar.edu'],United States,https://sdmiramar.edu/themes/custom/sdmc/logo.svg,TRUE,
US,San Joaquin Delta College,['http://www.deltacollege.edu'],,['deltacollege.edu'],United States,https://www.deltacollege.edu/sites/default/files/images/delta-logo.jpg,TRUE,
US,San Joaquin Valley College-​Visalia,['http://www.sjvc.edu'],,['sjvc.edu'],United States,https://american-school-search.com/images/logo/san-joaquin-valley-college.png,FALSE,
US,San Jose City College,['http://www.sjcc.edu'],,['sjcc.edu'],United States,https://sjcc.edu/_resources/images/sjcc-logo-mobile.svg,TRUE,
US,Santa Ana College,['http://www.sac.edu'],,['sac.edu'],United States,https://www.sac.edu/style library/SAC/Images/SAC-logo.png,TRUE,
US,Santa Barbara City College,['http://www.sbcc.edu'],,['sbcc.edu'],United States,https://www.artwithimpact.org/wp-content/uploads/Santa-Barbara-City-College-logo.png,FALSE,
US,Santa Monica College,['http://www.smc.edu'],,['smc.edu'],United States,https://www.smc.edu/_resources/assets/img/ou/logo-dark.svg,TRUE,
US,Santa Rosa Junior College,['http://www.santarosa.edu'],,['santarosa.edu'],United States,https://www.santarosa.edu/assets/img/logo.svg,TRUE,
US,Santiago Canyon College,['http://www.sccollege.edu/Pages/default.aspx'],,['sccollege.edu'],United States,https://www.sccollege.edu/Style%20Library/SCC/Images/SCC-logo-footer.png,TRUE,
US,Shasta College,['http://www.shastacollege.edu'],,['shastacollege.edu'],United States,https://www.gannett-cdn.com/-mm-/f475447ca16d601f0117790e4809908f459a8aa5/c=373-387-1476-1010/local/-/media/2017/03/07/Redding/Redding/636244876418924209-Shasta-College-logo.png?width=3200&height=1680&fit=crop,FALSE,
US,Sierra College,['http://www.sierracollege.edu'],,['sierracollege.edu'],United States,https://www.sierracollege.edu/wp-content/uploads/2022/03/sierra-logo-main-1.png,TRUE,
US,Skyline College,['http://skylinecollege.edu'],,['skylinecollege.edu'],United States,https://skylinecollege.edu/images/skyline-logo.svg,TRUE,
